id,sentiment,airline,tweetedby,text,tweet_id,tweet_location
681452477,-1,2,christinerimay,@united Still waiting on our bag! Never got delivered yesterday. Can't reach a real person for help. Sending DM with ref number.,5.69E+17,Someplace saving something
681452478,-1,2,MikeJJT,@united worst flight experience I've ever had. Will never ever fly your airline again.,5.69E+17,"New York, NY"
681452479,-1,2,VCollins82,@united why do I have to go thru the details of the flight I want w/ the recording to then repeat ALL when a real person gets on the line?,5.69E+17,"Washington, DC "
681452480,1,2,Easy_E_,@united Looks like they came through. Thanks again for the help.,5.69E+17,Tri State NY area...
681452481,0,2,ScribblersNook,@united anything yet JJ?,5.69E+17,"Atlanta, GA"
681452484,-1,2,bugstory,@united why would a person take hours and hours of wait time just to tell a lie,5.69E+17,"Baltimore, MD"
681452485,-1,2,ssapol5722,@united hey! DM not working. UA 307!,5.69E+17,New Jersey
681452486,-1,2,bugstory,@united the refund team is far from customer care courtesy they need training on work ethics. So it's like sir u r lying how can I help,5.69E+17,"Baltimore, MD"
681452487,-1,2,DuncanKneeDeep,@united splitting up my flights quadruples the price,5.69E+17,The Gaming Cartel
681452488,-1,2,bugstory,@united contd... I am being told that I am asking for a refund on a used ticket on a flight that got Cancelled Flightled how is the ticket used?,5.69E+17,"Baltimore, MD"
681452489,-1,2,bugstory,@united after several trials and several hours of waiting on phone to contact customer care to get my refund all I get is cold shoulder,5.69E+17,"Baltimore, MD"
681452490,-1,2,PFcurator,@united I booked and paid for a flight to get me to Denver at a specific time for a meeting. You failed... It wasn't caused by weather,5.69E+17,
681452491,1,2,MarthaH65165635,@united since when did you get so good again!  4 transcontinental flights in 72h.  What a pleasure/relief you were.,5.69E+17,
681452492,-1,2,PFcurator,@united what I don't understand isn't flight that I paid premium for getting Cancelled Flighted and the best you can do is next available flight...,5.69E+17,
681452493,-1,2,PamelaBacorn,"@united Flight is awful only one lavatory functioning, and people lining up, bumping, etc. because can't use 1st class bathroom. Ridiculous",5.69E+17,Santa Barbara CA
681452494,0,2,rkjohnson2,@united Are the current on board food menus available anywhere online?,5.69E+17,
681452495,0,2,VidFall,@United Airlines Is Changing Its MileagePlus Program: Winners And Losers http://t.co/F1yvAiO9ul http://t.co/vGlx6Ykwqg,5.69E+17,USA
681452496,-1,2,geoff_lane,@united actually we aren't. Still parked here.,5.69E+17,D.C.
681452497,0,2,ant_kneee,"Can I put sun in my carry on? RT â€œ@united: @ant_kneee Right now 0 would be a heat wave, so enjoy the warmth! Can you bring some home? ^JJâ€ù",5.69E+17,Chicago & Worldwide
681452498,1,2,rockstarbrands,@united Thanks!,5.69E+17,YHZ
681452499,1,2,Easy_E_,@united thanks for prompt response.  Another hour to enjoy vacation! Perhaps a bug in the app as it still shows 2:55.,5.69E+17,Tri State NY area...
681452500,-1,2,DuncanKneeDeep,@united Why can I only apply one travel certificate per itinerary even when I have multiple flights?,5.69E+17,The Gaming Cartel
681452501,1,2,alinosa,@united appreciate the sentiment and you were able to get me off the ground;still missed connection,5.69E+17,South Texas
681452502,-1,2,paul_chard63,"@united I log in, view reservations, try view specific reservation &amp; takes me back to login page,",5.69E+17,"Celebration, FL "
681452503,0,2,paul_chard63,"@united it just goes round &amp; round, it's be going on for weeks,",5.69E+17,"Celebration, FL "
681452504,1,2,datachick,Thank you @united for your prompt assistance.,5.69E+17,"Toronto, ON"
681452505,-1,2,iamawarplane,@united 3 times my flight has been delayed and I miss my next flight. This time you've lost my baggage. No clean clothes. $337 flight. Thx!,5.69E+17,"Austin, Texas"
681452506,0,2,dlm_3,@united I looked on the email chain and there is not one,5.69E+17,Global
681452507,-1,2,mikebrandes,@united why the hell do my miles expire? Was really looking forward to accruing enough for a free flight in 10 years.,5.69E+17,"Minneapolis, MN"
681452508,1,2,SoyCoder,@united thanks for more timely updates.,5.69E+17,
681452509,0,2,BananaPants06,@united Do you also want the naming rights to my first child so I can fly home and visit with my mother and avoid more winter depression?,5.69E+17,Chicago
681452511,-1,2,Eileen429,@united I'm familiar with the procedure. It wouldn't be the first time #UnitedAirlines lost one of my bags. #unhappytraveler,5.69E+17,"Red Bank, NJ"
681452512,-1,2,VitalMX,@united I get that. But doing it by giving inaccurate/misleading info doesn't seem like a great way to do it. #hopethegearmakesitintact,5.69E+17,
681452513,-1,2,geoff_lane,@united cleaning a regional jet takes an hour?,5.69E+17,D.C.
681452514,1,2,lcadler,@united Baggage check in and in flight crew the friendliest ever Flight#417 ogg to Lax !!!,5.69E+17,
681452515,0,2,ssegraves,@united thanks. That means I have 30 minutes to make my international connection to HKG,5.69E+17,PDX / LGA / TXL / âœˆ
681452517,0,2,dizbaa1,@united @JedediahBila KP I am not traveling - we trying to cheer up Ms. Bila.,5.69E+17,
681452519,-1,2,BananaPants06,"@united You just tried to charge $750 for a $539 flight when I tried to make a change over the phone, not including $200 change fee. WTF?",5.69E+17,Chicago
681452520,1,2,mom23185,@united Thank you for your offer! All sorted out :-),5.69E+17,
681452521,0,2,ScribblersNook,@united workin on it. Waiting on him to reply.,5.69E+17,"Atlanta, GA"
681452522,-1,2,ssegraves,@united Flight 395. Rolling delay of 1 hour 42 minutes,5.69E+17,PDX / LGA / TXL / âœˆ
681452523,-1,2,ScribblersNook,@united I believe just customer service. At last post he was at Narita in Tokyo. They sent him to a motel to rest. Said standby maybe 2days,5.69E+17,"Atlanta, GA"
681452524,1,2,Mammothchowder,@united I think this is the best first class I have ever gotten!!  Denver to LAX and it's wonderful!!!,5.69E+17,Mammoth Lakes 
681452525,1,2,traceyleffler,@united of course not. The inflight crew was great!,5.69E+17,"Boston, MA"
681452526,1,2,DanSeldow,"@united well played, ^LO.",5.69E+17,New Jersey
681452527,1,2,Westonworld,@united The pilot of UA475 just landed this plane like he was gently placing us into a pile of whipped cream. Smoothest landing ever.,5.69E+17,
681452528,-1,2,paul_chard63,@united your website is a complete joke when using safari!,5.69E+17,"Celebration, FL "
681452529,-1,2,Mortars254,@united the new seats on the Canadaair regional jets just plain suck.,5.69E+17,The Commonwealth of Virginia
681452531,0,2,LifeofPL,@united I'm in another country - please Cancelled Flight my reservation. I've booked through Swiss air,5.69E+17,
681452534,-1,2,mrphoto,@united airlines abuse your expensive video equipment and overcharge you for the privilege http://t.co/SdyLuKR7pt via @robthecameraman,5.69E+17,"Chew Valley, North Somerset UK"
681452535,0,2,pacers49,@united found the flight on @airfarewatchdog,5.69E+17,
681452536,-1,2,theoli_co,@united that's the reply? Lol hoping that at least the new plane was maintained before the flight. _Ÿ˜’,5.69E+17,"Newark, NJ"
681452537,-1,2,abigailedge,@united Did somebody say flight upgrade?,5.69E+17,"Brighton, UK"
681452539,0,2,LRuns4Cupcakes,@united DM sent.,5.69E+17,NY
681452541,-1,2,SoyCoder,@united how is it tripitPro has accurate delayed dept. times and 2hours Late Flightr I hear the same from you? Just curious,5.69E+17,
681452542,-1,2,riad_otoum,"@united I can tell you. Your airline has lost mine and my families business. 
This day and age message through Twitter travels fast.",5.69E+17,"Louisville, KY"
681452543,-1,2,ScribblersNook,@united trying to reach him for the number. At last they have him on standbye and gave him 1 meal voucher for a potential 2 day standbye!,5.69E+17,"Atlanta, GA"
681452544,-1,2,riad_otoum,@united this is very disappointing. This is about customer service.,5.69E+17,"Louisville, KY"
681452545,-1,2,hplager,"@united boarded 6373 on time, deplaned, and now 100 minutes delay. No transparency during. Can't wait to give up my gold status for AA.",5.69E+17,Bay Area
681452546,-1,2,44Stocker,@united @44Stocker my wife Sarah stocker did also called but could not connect me to customer service,5.69E+17,
681452547,-1,2,MR_G_LISTER,"@united Once again I am victim to the scam that is your SHIT Customer Service, this time the agent hung up on me WTF do you teach your staff",5.69E+17,"Benice Veach, CA"
681452548,-1,2,44Stocker,@united flight 1219. My frustration boiled over after dealing with attendant. Her attitude was ridiculous.,5.69E+17,
681452550,-1,2,BpfallonNYC,@united nice to know that 3 hours of my time is worth $7.99. Free DirectTV for everyone! Ever hear of preventative maintenance?,5.69E+17,
681452551,-1,2,dlm_3,@united that may be true however after 4 weeks matter is still unresolved and I can not get through to a supervisor or manager to help,5.69E+17,Global
681452552,-1,2,LRuns4Cupcakes,@united obviously no one knows a darn thing around here.  What are we to do if this does not get resolved? http://t.co/Ph8QJzaPKx,5.69E+17,NY
681452554,0,2,LifeofPL,"@united so going forward, I shouldn't be Flight Booking Problems Star Alliance flights through the United App?",5.69E+17,
681452555,-1,2,LRuns4Cupcakes,@united I have those notifications yet the staff on board say that is not accurate and they have no departure time.,5.69E+17,NY
681452556,-1,2,markbrownwriter,@united I'm not know if the seats are actually narrower than other seats but they feel like it. Or maybe I'm extra bloated.,5.69E+17,"Studio City, CA"
681452557,-1,2,LRuns4Cupcakes,@united DM sent.  This lack if customer service is getting ridiculous.,5.69E+17,NY
681452558,-1,2,alinosa,@united delayed going home AGAIN. Getting really tired of delays.,5.69E+17,South Texas
681452559,1,2,Sweet_Curly,@united a big thanks to ^MN and ^KN or patiently clarifying the United domestic world to me.,5.69E+17,
681452560,-1,2,LifeofPL,@united uh - I booked it through the UA website. Why the price change?,5.69E+17,
681452561,-1,2,Eileen429,@united I'm rebooked. Getting home 4 hours Late Flightr then planned. What are the chances I'll ever see my bag again? #unhappytraveler,5.69E+17,"Red Bank, NJ"
681452562,-1,2,n_moffitt,"@united United Club team is A+ &amp; got me a seat Late Flightr. Still, not sure why a last min UAL Cancelled Flightlation costs me $ yet overbooked folks get $?",5.69E+17,Denver
681452563,-1,2,RickWasfy,"@united will flight 5559 to YYC be providing free food when we are allowed back on board  after the ""broken lightbulb""",5.69E+17,Calgary
681452564,-1,2,mariel_soraya,@united I was not looking for the fare to be returned on the companion flight.  don't understand why an additional $200 fee was necessary.,5.69E+17,
681452565,1,2,TaylorWoot,"@united thank you so much, that helps a ton. Whoever is on this Twitter acct today deserves a handshake and a hot chocoLate Flight. #problemsolvers",5.69E+17,Easley SC
681452566,0,2,rockstarbrands,@united I left headphones in 2A on UA4689 from YHZ-EWR. It's a long shot to see them again. But worth a tweet anyway!,5.69E+17,YHZ
681452567,0,2,jcpowell1285,@united 129 thousand fans of @JedediahBila are asking you to give her your utmost effort to get her a safe flight with her baggage soon!,5.69E+17,
681452568,1,2,alexster4324,@united can't wait!!! 787!!! @tpallini http://t.co/oDlall5eDH,5.69E+17,
681452569,-1,2,AndyA3,@united flight 5187 to be specific. The last two were probably 30 feet apart and within sight of each other,5.69E+17,San Francisco
681452570,1,2,redirsrm,@united love being told you would issue a refund when you couldn't get us out of the way of a hurricane to have it denied,5.69E+17,
681452571,-1,2,NorbertJaw,@united Without baggage for 5 days and can't get an update from Houston airport since Monday. Worst service ever!,5.69E+17,
681452572,-1,2,AndyA3,@united yes to three different checkers along the walk to the plane. Overkill,5.69E+17,San Francisco
681452573,-1,2,karenharbert,@united Bummer. Might have to go with @AmericanAir card instead. TY for response though.,5.69E+17,"Columbia, MO"
681452574,0,2,OliviaFett,"â€œ@united: @LRuns4Cupcakes Please DM details, we'd like to help if you need assistance. ^KPâ€ù @ClarkHoward #Another #Airlines #Issues",5.69E+17,"Texas, duh! "
681452575,-1,2,riad_otoum,@united or I'm sure her business will go else where for airline travel. Her name is Kathryn Sotelo,5.69E+17,"Louisville, KY"
681452576,0,2,riad_otoum,@united please arrange someone at the arriving gate of flight 5957 to Chicago for either a refund or first class upgrade,5.69E+17,"Louisville, KY"
681452577,-1,2,Frannyonthego,"@united made to check in my carry on from Flight 1449 PBI to Newark. Plane luggage stow not full. U r costing me time, money &amp; aggravation!",5.69E+17,NYC
681452578,-1,2,riad_otoum,@united I have no way to contact her while she is in flight. This does not work for me. Her father is about to pass and is heading to Denver,5.69E+17,"Louisville, KY"
681452579,-1,2,robthecameraman,"@united we are on two more flights today, let's hope the kit does not get the same treatment!! http://t.co/Pd3nbAAkxH",5.69E+17,Tetbury
681452580,1,2,Gouwerijn,@united thnx!,5.69E+17,Alphen aan den Rijn
681452581,-1,2,LifeofPL,@united - please help regarding PNR A3ZZ0F. Why am I now waitlisted for a flight?,5.69E+17,
681452582,0,2,_mhertz,@united just emailed Jim Compton and Jeff Smisek so hopefully you pay attention now,5.69E+17,
681452583,-1,2,_mhertz,@united I hope you have a solution or insurance to cover this issue,5.69E+17,
681452584,-1,2,_mhertz,@united customer service has no solution and now we might miss a show because of them,5.69E+17,
681452585,-1,2,_mhertz,@united deserves to go bankrupt. Just delayed an outbound flight with no info on the connecting flight that we're going to miss,5.69E+17,
681452586,-1,2,JBrazie,@united FLT 3444 delayed because of maintenance - that's fixed but can't board because flight crew didn't stay in boarding area #fail,5.69E+17,
681452587,-1,2,barry_croker,@united not anymore.  Finally was ticketed 5 min before takeoff.  Not sure why the confusion with a full-fare GSA ticket.,5.69E+17,Manassas VA
681452588,0,2,karenharbert,@united Do miles earned with Explorer card count toward lifetime miles?,5.69E+17,"Columbia, MO"
681452589,-1,2,ParsnipButter,"@united yes, but they still don't know where it is.  I've been told it might be on a flight, but now no one can confirm it.",5.69E+17,
681452590,0,2,lifeisabeech8,@united what do I do if something is missing from my checked baggage?,5.69E+17,
681452591,-1,2,TaylorWoot,"@United wind chill in Ithica -17 degrees, and for the trouble of losing my clothes they give me a t-shirt. I'll burn it for warmth. #united",5.69E+17,Easley SC
681452592,1,2,rdahlstrom99,"@united Aw, thanks for the kind words. Totally makes these extra 6 hours sitting in an airport SOOOO much better.",5.69E+17,"ÃœT: 40.635407,-73.991869"
681452593,0,2,kamaro67,@united Frontier is currently offering their weather exceptions for this weekend. When is United?,5.69E+17,
681452594,-1,2,JedediahBila,"@united I will be calling customer service. 2 delayed flights today now, luggage misplaced, a disaster across the board.",5.69E+17,"New York City, baby"
681452595,-1,2,admiralkate,"@united crew has been notified, passenger moved but water not fixed. Now on tarmac two hours",5.69E+17,
681452596,-1,2,dlm_3,@united that link is not helpful as it does not put me In touch with management,5.69E+17,Global
681452597,1,2,ticopilot,"@united as u might imagine, this former pilot was particularly touched by the gesture. Please let the FO know #keepingtraditionsalive",5.69E+17,"Washington, DC - USA"
681452598,-1,2,a_a_ron_cbus,"@united Delayed CMH to ORD. Ran to gate 1 min b4 connection -door closed no one around. Ignored by 1st agent, 2nd super rude. #thanksunited",5.69E+17,
681452599,-1,2,ZachHonig,"@united @upgrd I guess the Kit Kat looks tasty... not going near that ""sandwich.""",5.69E+17,"New York, New York"
681452600,-1,2,MattFrederick00,@united: Worse - headed to LaGuardia (delayed).  Why is the tray table the size of a mouse pad and the overhead the size on my pocket?,5.69E+17,
681452601,-1,2,globalnearshore,@united now 1558 from IAH to EWR has broken entertainment system and no WiFi despite info on app: http://t.co/FY6f9rZB9k,5.69E+17,"Off: NYC, Home: Hoboken, NJ"
681452602,-1,2,caitlingshaw,@united your customer service is terrible,5.69E+17,"Columbus, Ohio"
681452603,0,2,jbone3353,@united done,5.69E+17,
681452604,-1,2,riad_otoum,@united please send help ASAP to @KathrynSotelo on flight 5957 to Chicago seat 9c #Airlines http://t.co/9sKrLyrZ1O,5.69E+17,"Louisville, KY"
681452605,-1,2,techartistsorg,"@united define ""appreciate"". I doubt the worst major airline in the USA acts on much feedback.",5.69E+17,"Portland, OR"
681452606,-1,2,katieclaytonn,"@united yea, a refund. Your airline ruined our trip.",5.69E+17,
681452607,1,2,MrsHeyGil,@united just sent - thank you!,5.69E+17,"Obersulzbach, Germany"
681452608,-1,2,thejoemadison,@united that's wonderful. unfortunately doesn't help on this 4 hr flight between to major U.S. cities. #disappointed,5.69E+17,"Chicago, IL "
681452609,-1,2,caitlingshaw,"@united thanks for delaying our flight for an hour, missing our connecting flight and terrible customer service. #neveragain #vacation",5.69E+17,"Columbus, Ohio"
681452610,-1,2,syncros,"@united Got rebooked on AA.  One question though, do you automatically refund the check baggage fees for flight that was Cancelled Flightled?",5.69E+17,Toronto
681452611,-1,2,josephpwilson,@united It is all good -- your 1K team has been nothing short of amazing with everything.,5.69E+17,"San Francisco, CA"
681452612,-1,2,blastedgtl,@united new flight has me at the window. Kind of ticked off. I pick aisle seats only because I hate window seats. #annoyed #EpicFail,5.69E+17,
681452613,1,2,jonatzzValdez,@united good fly!! #United #businessFirst,5.69E+17,Mexico
681452614,-1,2,josephpwilson,.@united Nope - had to rebook through Houston so I could get to Amarillo before 11pm. Stuck in SFO for four hours.,5.69E+17,"San Francisco, CA"
681452615,1,2,globalnearshore,"@united thanks, i made it.",5.69E+17,"Off: NYC, Home: Hoboken, NJ"
681452616,0,2,dlm_3,@united past,5.69E+17,Global
681452617,1,2,BlainPlanes,@united Thanks! Just DMed HN.,5.69E+17,Kalamazoo & Chicago
681452618,-1,2,Selcukatli,@united is a money sucking airline with terrible terrible customer service,5.69E+17,San Francisco
681452619,-1,2,MattFrederick00,@united - are you aware your airbus fleet sucks?  I'd rather fly a C-130 full of rubber dog shit.,5.69E+17,
681452620,0,2,ThePappaShacks,@united Will you be issuing an exception policy for Denver for this weekend?,5.69E+17,Denver
681452621,0,2,jbone3353,"@united I need a breakdown of what the ""international surcharge"" on my flights cover. Please help",5.69E+17,
681452622,-1,2,MattRockman1,@united https://t.co/jpd7NsGRT7. Fyi your staff are telling customers to try other carriers,5.69E+17,
681452623,-1,2,katieclaytonn,@united couldn't have possibly messed up our trip anymore than they did. Thanks for being such a terrible airline. #disappointed,5.69E+17,
681452624,-1,2,thejoemadison,@united no wifi on #ua688 #SF to #Chicago? 2015. That's all. Ps: This tech intro video is a joke. #EpicFail,5.69E+17,"Chicago, IL "
681452625,0,2,Easy_E_,@united flight #1051 on 2/23. Thx,5.69E+17,Tri State NY area...
681452626,0,2,tjny753,@united Based on suggestions from other passengers I have a rental car on standby for 11:30.  One way or another will be leaving then.,5.69E+17,"Elmira, NY"
681452627,-1,2,JackieSken,@united Thanks for the reply. The box is not mine and I'm not missing one. It was added to my bag ....,5.69E+17,"Ottawa, ON"
681452628,-1,2,bmbhawk,@united no wifi on flight ua688. SF to ORD. Really?  Wow,5.69E+17,
681452629,0,2,ExterionMediaNI,@united gives Belfast a #Hug with the new unmissable #BusHug format #impact #busads #thinkbus @BelfastAirport http://t.co/AvbdstJUJS,5.69E+17,Northern Ireland
681452630,-1,2,SLrnS,@united is the worst http://t.co/27aitZl6nd,5.69E+17,"New York, NY"
681452631,-1,2,Azraellius,@united haha and you have to clean a plane that was held overnight in a hangar. Sounds lovely. Also don't lie on screensand say it's weather,5.69E+17,"Orlando, FL"
681452632,-1,2,Azraellius,@united no because you will charge me or delay me further. United 1612 still waiting.,5.69E+17,"Orlando, FL"
681452633,0,2,derwiki,"@united @Adam_Karren @zj76 how did you save the $200 on checked snowboard? Trying to check in this morning, website wants $200! (prem.gold)",5.69E+17,san francisco
681452634,0,2,MrsHeyGil,"@united traveling from FRA thru IAD to MCO tomorrow, concerned abt IAD weather. Can't change until advisory issued? Any advice?",5.69E+17,"Obersulzbach, Germany"
681452635,-1,2,sbellfi4,@united I did and then she made me feel guilty because it was economy plus and I didn't pay for the extra leg room,5.69E+17,"Ottawa, ON"
681452636,-1,2,blastedgtl,@united my flight Cancelled Flightled new flight 5012 hopefully will not.,5.69E+17,
681452637,-1,2,blastedgtl,@united #4781 Cancelled Flightled. #5102newflight I will be upset if this one Cancelled Flights too. I could have rented a car if they would have been honest.,5.69E+17,
681452638,1,2,LuxuryFred,@united enjoyed #heathrow lounge so much i almost missed my @airnzusa flight!,5.69E+17,In First Class
681452639,1,2,Easy_E_,"@united Hi, flight 1051. If I try and book a new one way,  flight departure shows up as 3:55pm which seems accurate.",5.69E+17,Tri State NY area...
681452640,-1,2,Azraellius,@united Stuck in. ORD because United can't find their airplane. Lol. #upset terminal right now.,5.69E+17,"Orlando, FL"
681452641,0,2,Sinatra1979,@united Who can I contact about requesting a charity donation? #ThankYou,5.69E+17,Ohio (by way of Nebraska)
681452642,-1,2,tjny753,@united WTH be honest with your customers.  This better be the last change or we are driving home.  Has our plane left or not!,5.69E+17,"Elmira, NY"
681452643,-1,2,Amybabic,@united 2nd time in a row  I've been over charged by 100's of $$ on my plane ticket WHY? #united I shouldn't have to check my CC everytime,5.69E+17,"New York, Ny"
681452644,0,2,dlm_3,@united I need a customer service manager to contact me please,5.69E+17,Global
681452645,-1,2,tjny753,@united Is flight 5001 really going to leave Newark today?  If not tell us now and I will rent a car.  I do not want to end up stranded.,5.69E+17,"Elmira, NY"
681452646,-1,2,JeremyHuts,.@united thanks for the reply. I saw that but it's not particularly helpful to a hungry vegetarian not flying those specific flights. SHRUG.,5.69E+17,"Boston, MA"
681452647,-1,2,dnr_pr,@united so funny that my boarding pass said PRIORITY a because clearly I am not a priority to this airline,5.69E+17,NYC
681452648,-1,2,dnr_pr,@united I'm sure you will offer me nothing for the inconvenience you have put me through TWICE this month. Tweets don't cut it,5.69E+17,NYC
681452649,-1,2,Eileen429,@united or you'll Cancelled Flight my flight like you just did,5.69E+17,"Red Bank, NJ"
681452650,-1,2,dnr_pr,@united screwing me over twice in one month. Learned my lesson. We are through.,5.69E+17,NYC
681452651,-1,2,dnr_pr,@united what's the point of offering a free checked bag of you lose it?,5.69E+17,NYC
681452652,0,2,bakedstove,"@united Will do, cheers",5.69E+17,"Boston, Massachusetts"
681452653,1,2,georgev27,@united Please send me the link/email to formally compliment Irene in SLC on some of the best customer service ever. #PaxEx,5.69E+17,"Lehigh Valley, PA"
681452654,1,2,Gouwerijn,@united thnx ^LO :-),5.69E+17,Alphen aan den Rijn
681452655,0,2,lskingdavis,"@united yes. Houston Int'l, Bush.",5.69E+17,
681452656,0,2,Easy_E_,@united Hi. My 2/23 flight from CUN-EWR shows a departure of 2:55pm on my United app.  Can you confirm?  Doesn't look correct.  Thanks.,5.69E+17,Tri State NY area...
681452657,-1,2,tennesseejc,"@united flight from vegas to houston Cancelled Flighted this morning ""due to operation"" what does this mean!???? Thank god I woke up early today!",5.69E+17,"las vegas/nashville, TN"
681452658,0,2,KristinMcNeil,@united Will do! Thanks!,5.69E+17,"Minnesota, USA"
681452659,-1,2,CristineKao,@united education of that staff is needed - he also turned away other first class cabin passengers with mileage plus.,5.69E+17,"Chicago, IL"
681452660,-1,2,JackieSken,@united Item (not mine) mysteriously ended up in my checked bag after a #EWR to #YOW flight.  Missing a black box? http://t.co/SJQEmDtQmA,5.69E+17,"Ottawa, ON"
681452661,-1,2,blastedgtl,@united My guess:flight is going to be Cancelled Flightled because there are 16 empty seats and those who confirmed are not important. #frustrated,5.69E+17,
681452662,-1,2,cleskowitz,"@united instead of making  seats smaller/thinner so u can jam more people on a flight,u should concentrate on maint &amp; happy customers",5.69E+17,Phila. PA
681452663,-1,2,jefftang1975,@united I need assistance with pulling your agents' heads out of their asses,5.69E+17,
681452664,-1,2,RobTrongone,"@united gates were DEFINITELY NOT FULL. We were parked and wheels were chocked. Customer service called it an ""UNMET ARRIVAL""!!",5.69E+17,New Jersey
681452665,-1,2,UnitedAppeals,@united @abigailedge Another glitch??,5.69E+17,"London, UK"
681452666,1,2,lskingdavis,@united in spite of flight delay great customer service provided by Janet and baggage employee Karen. You have 2 wonderful employees United.,5.69E+17,
681452667,-1,2,blastedgtl,@united I really have a hard time believing that 4 planes in this terminal are all delayed for mechanical issues. #whatgives #dullessucks,5.69E+17,
681452668,0,2,AlMehairiAUH,@United to start 3xdaily @EmbraerSA #ERJ145 flights from #Chicago @fly2ohare to #Evansville on 4JUN #avgeek,5.69E+17,Abu Dhabi
681452669,-1,2,globalnearshore,"@United flight 4465 almost half an hour at the Tarmac ""waiting for papers""... Cannot miss my connection at IAH !",5.69E+17,"Off: NYC, Home: Hoboken, NJ"
681452670,-1,2,jefftang1975,@united worst airline ever. Thanks for the slew of rude agents and staff making my delayed flights even worse.,5.69E+17,
681452671,-1,2,jbeddigs,@united no chance in hell. I'd rather walk. Worst airline ever.,5.69E+17,"Chicago, IL"
681452672,-1,2,mforrest28,@United is the worst major US airline.  More proof: they're boarding the plane with the outside galley door open in 0 degree weather.  Wtf?,5.69E+17,NYC.  Sports.
681452673,0,2,Gouwerijn,@united [checked in + boardingpass w/no checkin bagage] guess i'm all set. :-),5.69E+17,Alphen aan den Rijn
681452674,1,2,cynthianatalie,@united always makes our cross country flights rad. @hemispheresmag here's baby flier Charlotte! #8thtime5MonthsOld http://t.co/kCqnwIXUCm,5.69E+17,Los Angeles/Charlotte
681452675,-1,2,iampaz,"@united Too Late Flight, damage has been done. Easily the worst airline experience of my life. Missed two connecting flights &amp; days of work. #UA49",5.69E+17,FUCK CANCER
681452676,-1,2,CeC,@united don't know if you are aware that ALL of your premier access lines are closed in your terminal. I feel the love.,5.69E+17,Naperville
681452677,1,2,desiree_d_h,@united #FirstClass to #London on my way to #LondonFashionWeek #LFW15 _Ÿ‘ _Ÿ‡¬_Ÿ‡§_Ÿ‘ _Ÿ‡¬_Ÿ‡§_Ÿ‘ _Ÿ‡¬_Ÿ‡§,5.69E+17,houston paris nyc 
681452678,-1,2,scottfosteresq,@united disappointed to learn you are now charging $200 to use 20k miles for upgrades on PS JFK flights. Will be looking at alternatives.,5.69E+17,New York
681452679,0,2,G4gey,@united just kidding with you I'll send you my stuff now. Thanks,5.69E+17,"Charlottesville, VA"
681452680,-1,2,JuniorOgieBLC,@united @FAANews unacceptable practice to leave Cancelled Flighted flight passengers to sleep on cement with no pillows #UA1724 http://t.co/nDTLJ15ZpU,5.69E+17,Seattle
681452681,-1,2,meredithstille,@united can u get the crew member that we are waiting on? We were told 40 minutes ago they landed here and they are still not to our gate.,5.69E+17,New Jersey
681452682,-1,2,nancy_g3,@united Flight 6212...massive fail! They delaying to transport a crew member causing many to miss connections! Unreal!,5.69E+17,"New York, NY"
681452683,-1,2,Gadgetakis,@united I had the worst customer experience at Houston intl airport... Your ground support even for @staralliance members is a nightmare,5.69E+17,"38.04591,23.769275"
681452684,0,2,c_hughes_88,@united tremendous. What would you recommend?,5.69E+17,"Orlando, FL"
681452685,-1,2,G4gey,@united can you help me with a delayed flight as im going to miss my connection?,5.69E+17,"Charlottesville, VA"
681452686,-1,2,meredithstille,"@united I'm counting on you, please don't let me down! #delayed #again #needtocatchmynextflight #alreadyrebookedonce",5.69E+17,New Jersey
681452687,-1,2,ParsnipButter,@United why is it so impossible to actually get a passenger AND their luggage to their final destination?,5.69E+17,
681452688,1,2,ticopilot,@united -huge kudos to the FO of Sunday's flt #1623 sjo-iad. Handed my daughter her first pair of wings! Keeping traditions alive.,5.69E+17,"Washington, DC - USA"
681452689,1,2,jakepoznak,@united awesome new plane flight 1701,5.69E+17,
681452690,-1,2,tjhazzard,@united #flightdelay on an early craft arrival because pilot is stuck in traffic #fail #nocustomerservice #nocompensation,5.69E+17,"santa barbara, CA"
681452691,-1,2,fatihguvenen,"@united  oh united, how much I despise thee!",5.69E+17,minneapolis
681452692,0,2,meredithstille,@united lets see of we can do this today! Hoping for an on-time dept #dullestostatecollege #runningonthreehoursofsleep #delayedovernight,5.69E+17,New Jersey
681452693,1,2,garycirlin,"@united flt 912. Capt Herman is amazing! Came out before flight to play ""ask the captain anything."" Wonderful ambassador to the airline!!",5.69E+17,NY
681452694,-1,2,Corey5Alexander,@united your airline is the biggest joke of an operation in the world.,5.69E+17,New York
681452695,-1,2,dstamberg,@united what is going on with baggage claim in Newark!#tiredandwanttogohome,5.69E+17,
681452696,-1,2,CristineKao,@united usually your lounge staff are fantastic! Except today in MCO where almost denied entry to lounge even though traveling united-first,5.69E+17,"Chicago, IL"
681452697,-1,2,DT_Les,"@united 2.5 hour delay, misplaced bag, poor communication, and the worse: unsympathetic, confrontational gate agent. Not cool!!!",5.69E+17,
681452698,-1,2,LukaszZgiep,@united Why don't you respond to my e-mails of facebook msg?! I'm still wating for my tickets!! I'm getting really angry and disappointed!,5.69E+17,"Warsaw, Berlin, Kiev "
